RoomType;Room_ID;hasCoordinate;Height;W;D;OpeningArea;WFR;v_out;T_out;Distance;T_10_ID;T_10;T_20_ID;T_20;T_30_ID;T_30;T_40_ID;T_40;T_50_ID;T_50;T_60_ID;T_60;T_70_ID;T_70;T_80_ID;T_80;T_90_ID;T_90;T_100_ID;T_100
Standard;:Standard_075;{0.62, -1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;0,634449;Res_V_T10_664;0,020648;Res_V_T20_664;0,023292;Res_V_T30_664;0,02481;Res_V_T40_664;0,024503;Res_V_T50_664;0,033808;Res_V_T60_664;0,028999;Res_V_T70_664;0,03918;Res_V_T80_664;0,03136;Res_V_T90_664;0,040904;Res_V_T100_664;0,026335
Standard;:Standard_075;{0.62, -1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;0,722859;Res_V_T10_665;0,027574;Res_V_T20_665;0,026249;Res_V_T30_665;0,025248;Res_V_T40_665;0,031074;Res_V_T50_665;0,031823;Res_V_T60_665;0,036083;Res_V_T70_665;0,036219;Res_V_T80_665;0,032813;Res_V_T90_665;0,037634;Res_V_T100_665;0,023187
Standard;:Standard_075;{0.62, -1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;0,906932;Res_V_T10_666;0,03192;Res_V_T20_666;0,029155;Res_V_T30_666;0,023722;Res_V_T40_666;0,033808;Res_V_T50_666;0,027916;Res_V_T60_666;0,03844;Res_V_T70_666;0,031679;Res_V_T80_666;0,035136;Res_V_T90_666;0,032706;Res_V_T100_666;0,026401
Standard;:Standard_075;{0.62, -0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;1,141282;Res_V_T10_667;0,036646;Res_V_T20_667;0,03289;Res_V_T30_667;0,022461;Res_V_T40_667;0,035937;Res_V_T50_667;0,023207;Res_V_T60_667;0,040463;Res_V_T70_667;0,026615;Res_V_T80_667;0,038631;Res_V_T90_667;0,027502;Res_V_T100_667;0,032238
Standard;:Standard_075;{0.62, -0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;1,400901;Res_V_T10_668;0,04221;Res_V_T20_668;0,036894;Res_V_T30_668;0,023066;Res_V_T40_668;0,037589;Res_V_T50_668;0,018518;Res_V_T60_668;0,042078;Res_V_T70_668;0,021909;Res_V_T80_668;0,042343;Res_V_T90_668;0,023358;Res_V_T100_668;0,038642
Standard;:Standard_075;{0.62, -0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;1,674074;Res_V_T10_669;0,048258;Res_V_T20_669;0,040932;Res_V_T30_669;0,026035;Res_V_T40_669;0,039078;Res_V_T50_669;0,014345;Res_V_T60_669;0,043163;Res_V_T70_669;0,017764;Res_V_T80_669;0,045633;Res_V_T90_669;0,021053;Res_V_T100_669;0,044589
Standard;:Standard_075;{0.62, 0.0, -0.3};2;3,5;4;0,75;0,0534;3;10;1,955128;Res_V_T10_670;0,053912;Res_V_T20_670;0,045063;Res_V_T30_670;0,030627;Res_V_T40_670;0,040818;Res_V_T50_670;0,011826;Res_V_T60_670;0,043891;Res_V_T70_670;0,014198;Res_V_T80_670;0,048205;Res_V_T90_670;0,021148;Res_V_T100_670;0,049733
Standard;:Standard_075;{0.62, 0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;2,241099;Res_V_T10_671;0,057925;Res_V_T20_671;0,049333;Res_V_T30_671;0,0354;Res_V_T40_671;0,04301;Res_V_T50_671;0,012994;Res_V_T60_671;0,044379;Res_V_T70_671;0,01185;Res_V_T80_671;0,049814;Res_V_T90_671;0,023992;Res_V_T100_671;0,0539
Standard;:Standard_075;{0.62, 0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;2,530321;Res_V_T10_672;0,058933;Res_V_T20_672;0,055005;Res_V_T30_672;0,0393;Res_V_T40_672;0,046637;Res_V_T50_672;0,019856;Res_V_T60_672;0,044748;Res_V_T70_672;0,015259;Res_V_T80_672;0,050419;Res_V_T90_672;0,032447;Res_V_T100_672;0,057524
Standard;:Standard_075;{0.62, 0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;2,821795;Res_V_T10_673;0,056535;Res_V_T20_673;0,057949;Res_V_T30_673;0,038855;Res_V_T40_673;0,049855;Res_V_T50_673;0,026381;Res_V_T60_673;0,045397;Res_V_T70_673;0,025945;Res_V_T80_673;0,050005;Res_V_T90_673;0,042717;Res_V_T100_673;0,058136
Standard;:Standard_075;{0.62, 1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;3,114888;Res_V_T10_674;0,052565;Res_V_T20_674;0,057404;Res_V_T30_674;0,035115;Res_V_T40_674;0,051271;Res_V_T50_674;0,033327;Res_V_T60_674;0,046043;Res_V_T70_674;0,044657;Res_V_T80_674;0,048612;Res_V_T90_674;0,056845;Res_V_T100_674;0,056761
Standard;:Standard_075;{0.62, 1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;3,409182;Res_V_T10_675;0,04622;Res_V_T20_675;0,048574;Res_V_T30_675;0,028412;Res_V_T40_675;0,045257;Res_V_T50_675;0,042851;Res_V_T60_675;0,042152;Res_V_T70_675;0,074028;Res_V_T80_675;0,04439;Res_V_T90_675;0,074069;Res_V_T100_675;0,049821
Standard;:Standard_075;{0.62, 1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;3,704393;Res_V_T10_676;0,029682;Res_V_T20_676;0,038043;Res_V_T30_676;0,021505;Res_V_T40_676;0,034058;Res_V_T50_676;0,062803;Res_V_T60_676;0,028238;Res_V_T70_676;0,119701;Res_V_T80_676;0,028433;Res_V_T90_676;0,088148;Res_V_T100_676;0,030251
Standard;:Standard_075;{0.93, -1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;0,939694;Res_V_T10_677;0,013131;Res_V_T20_677;0,010114;Res_V_T30_677;0,011777;Res_V_T40_677;0,013107;Res_V_T50_677;0,021142;Res_V_T60_677;0,021181;Res_V_T70_677;0,026194;Res_V_T80_677;0,024265;Res_V_T90_677;0,027482;Res_V_T100_677;0,015048
Standard;:Standard_075;{0.93, -1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;1,001511;Res_V_T10_678;0,021727;Res_V_T20_678;0,018015;Res_V_T30_678;0,018167;Res_V_T40_678;0,023913;Res_V_T50_678;0,024547;Res_V_T60_678;0,029861;Res_V_T70_678;0,028797;Res_V_T80_678;0,026592;Res_V_T90_678;0,02981;Res_V_T100_678;0,016235
Standard;:Standard_075;{0.93, -1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;1,141501;Res_V_T10_679;0,027533;Res_V_T20_679;0,023619;Res_V_T30_679;0,019309;Res_V_T40_679;0,029393;Res_V_T50_679;0,023736;Res_V_T60_679;0,034741;Res_V_T70_679;0,027643;Res_V_T80_679;0,031689;Res_V_T90_679;0,027786;Res_V_T100_679;0,022541
Standard;:Standard_075;{0.93, -0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;1,3353;Res_V_T10_680;0,033232;Res_V_T20_680;0,029127;Res_V_T30_680;0,019595;Res_V_T40_680;0,033043;Res_V_T50_680;0,021185;Res_V_T60_680;0,03808;Res_V_T70_680;0,025087;Res_V_T80_680;0,036702;Res_V_T90_680;0,024457;Res_V_T100_680;0,0301
Standard;:Standard_075;{0.93, -0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;1,563018;Res_V_T10_681;0,039317;Res_V_T20_681;0,034107;Res_V_T30_681;0,020972;Res_V_T40_681;0,03545;Res_V_T50_681;0,017936;Res_V_T60_681;0,040153;Res_V_T70_681;0,022219;Res_V_T80_681;0,040805;Res_V_T90_681;0,021274;Res_V_T100_681;0,037152
Standard;:Standard_075;{0.93, -0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;1,811912;Res_V_T10_682;0,045514;Res_V_T20_682;0,038547;Res_V_T30_682;0,024243;Res_V_T40_682;0,037326;Res_V_T50_682;0,014547;Res_V_T60_682;0,041306;Res_V_T70_682;0,019372;Res_V_T80_682;0,043851;Res_V_T90_682;0,018977;Res_V_T100_682;0,043113
Standard;:Standard_075;{0.93, 0.0, -0.3};2;3,5;4;0,75;0,0534;3;10;2,074373;Res_V_T10_683;0,051053;Res_V_T20_683;0,042726;Res_V_T30_683;0,028945;Res_V_T40_683;0,039266;Res_V_T50_683;0,011837;Res_V_T60_683;0,041909;Res_V_T70_683;0,016504;Res_V_T80_683;0,045904;Res_V_T90_683;0,018228;Res_V_T100_683;0,047898
Standard;:Standard_075;{0.93, 0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;2,345853;Res_V_T10_684;0,054799;Res_V_T20_684;0,046917;Res_V_T30_684;0,033819;Res_V_T40_684;0,041478;Res_V_T50_684;0,011491;Res_V_T60_684;0,042135;Res_V_T70_684;0,0136;Res_V_T80_684;0,046913;Res_V_T90_684;0,020016;Res_V_T100_684;0,051527
Standard;:Standard_075;{0.93, 0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;2,623552;Res_V_T10_685;0,055184;Res_V_T20_685;0,052405;Res_V_T30_685;0,037848;Res_V_T40_685;0,044514;Res_V_T50_685;0,015899;Res_V_T60_685;0,041681;Res_V_T70_685;0,011803;Res_V_T80_685;0,046465;Res_V_T90_685;0,028368;Res_V_T100_685;0,054418
Standard;:Standard_075;{0.93, 0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;2,905688;Res_V_T10_686;0,051848;Res_V_T20_686;0,055203;Res_V_T30_686;0,0373;Res_V_T40_686;0,046622;Res_V_T50_686;0,020617;Res_V_T60_686;0,041091;Res_V_T70_686;0,017806;Res_V_T80_686;0,044898;Res_V_T90_686;0,040108;Res_V_T100_686;0,05461
Standard;:Standard_075;{0.93, 1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;3,191085;Res_V_T10_687;0,04712;Res_V_T20_687;0,055434;Res_V_T30_687;0,033608;Res_V_T40_687;0,047682;Res_V_T50_687;0,025046;Res_V_T60_687;0,040097;Res_V_T70_687;0,033596;Res_V_T80_687;0,042587;Res_V_T90_687;0,056978;Res_V_T100_687;0,053669
Standard;:Standard_075;{0.93, 1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;3,47894;Res_V_T10_688;0,041756;Res_V_T20_688;0,049371;Res_V_T30_688;0,028554;Res_V_T40_688;0,043788;Res_V_T50_688;0,030912;Res_V_T60_688;0,036901;Res_V_T70_688;0,061456;Res_V_T80_688;0,039366;Res_V_T90_688;0,077669;Res_V_T100_688;0,04867
Standard;:Standard_075;{0.93, 1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;3,76869;Res_V_T10_689;0,030075;Res_V_T20_689;0,035859;Res_V_T30_689;0,020514;Res_V_T40_689;0,031552;Res_V_T50_689;0,047149;Res_V_T60_689;0,026663;Res_V_T70_689;0,106945;Res_V_T80_689;0,028006;Res_V_T90_689;0,094304;Res_V_T100_689;0,028947
Standard;:Standard_075;{1.24, -1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;1,247287;Res_V_T10_690;0,013719;Res_V_T20_690;0,00633;Res_V_T30_690;0,006081;Res_V_T40_690;0,011179;Res_V_T50_690;0,014432;Res_V_T60_690;0,020709;Res_V_T70_690;0,020132;Res_V_T80_690;0,022509;Res_V_T90_690;0,024296;Res_V_T100_690;0,008522
Standard;:Standard_075;{1.24, -1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;1,294498;Res_V_T10_691;0,018976;Res_V_T20_691;0,012742;Res_V_T30_691;0,014037;Res_V_T40_691;0,019909;Res_V_T50_691;0,020514;Res_V_T60_691;0,026687;Res_V_T70_691;0,02575;Res_V_T80_691;0,024113;Res_V_T90_691;0,029228;Res_V_T100_691;0,014292
Standard;:Standard_075;{1.24, -1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;1,405605;Res_V_T10_692;0,025592;Res_V_T20_692;0,019715;Res_V_T30_692;0,016541;Res_V_T40_692;0,026399;Res_V_T50_692;0,021241;Res_V_T60_692;0,032387;Res_V_T70_692;0,026469;Res_V_T80_692;0,030808;Res_V_T90_692;0,029169;Res_V_T100_692;0,022583
Standard;:Standard_075;{1.24, -0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;1,567075;Res_V_T10_693;0,032209;Res_V_T20_693;0,026406;Res_V_T30_693;0,018053;Res_V_T40_693;0,030921;Res_V_T50_693;0,020027;Res_V_T60_693;0,036565;Res_V_T70_693;0,025587;Res_V_T80_693;0,037028;Res_V_T90_693;0,027536;Res_V_T100_693;0,030817
Standard;:Standard_075;{1.24, -0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;1,765142;Res_V_T10_694;0,038837;Res_V_T20_694;0,032067;Res_V_T30_694;0,020368;Res_V_T40_694;0,033774;Res_V_T50_694;0,017886;Res_V_T60_694;0,039038;Res_V_T70_694;0,024123;Res_V_T80_694;0,041335;Res_V_T90_694;0,025405;Res_V_T100_694;0,037907
Standard;:Standard_075;{1.24, -0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;1,9889;Res_V_T10_695;0,045081;Res_V_T20_695;0,036507;Res_V_T30_695;0,024266;Res_V_T40_695;0,035672;Res_V_T50_695;0,015381;Res_V_T60_695;0,040124;Res_V_T70_695;0,022398;Res_V_T80_695;0,043871;Res_V_T90_695;0,023096;Res_V_T100_695;0,043484
Standard;:Standard_075;{1.24, 0.0, -0.3};2;3,5;4;0,75;0,0534;3;10;2,230633;Res_V_T10_696;0,050246;Res_V_T20_696;0,040038;Res_V_T30_696;0,02935;Res_V_T40_696;0,037308;Res_V_T50_696;0,013244;Res_V_T60_696;0,040357;Res_V_T70_696;0,020375;Res_V_T80_696;0,045158;Res_V_T90_696;0,020753;Res_V_T100_696;0,047617
Standard;:Standard_075;{1.24, 0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;2,485101;Res_V_T10_697;0,053412;Res_V_T20_697;0,043226;Res_V_T30_697;0,034454;Res_V_T40_697;0,038995;Res_V_T50_697;0,012733;Res_V_T60_697;0,040134;Res_V_T70_697;0,017825;Res_V_T80_697;0,045395;Res_V_T90_697;0,019199;Res_V_T100_697;0,050503
Standard;:Standard_075;{1.24, 0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;2,748768;Res_V_T10_698;0,052943;Res_V_T20_698;0,047446;Res_V_T30_698;0,03865;Res_V_T40_698;0,040919;Res_V_T50_698;0,015595;Res_V_T60_698;0,038929;Res_V_T70_698;0,013381;Res_V_T80_698;0,044007;Res_V_T90_698;0,023101;Res_V_T100_698;0,05252
Standard;:Standard_075;{1.24, 0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;3,019226;Res_V_T10_699;0,048678;Res_V_T20_699;0,050172;Res_V_T30_699;0,037967;Res_V_T40_699;0,042398;Res_V_T50_699;0,018604;Res_V_T60_699;0,037675;Res_V_T70_699;0,012015;Res_V_T80_699;0,041734;Res_V_T90_699;0,034357;Res_V_T100_699;0,052107
Standard;:Standard_075;{1.24, 1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;3,294803;Res_V_T10_700;0,042115;Res_V_T20_700;0,05261;Res_V_T30_700;0,033765;Res_V_T40_700;0,044346;Res_V_T50_700;0,020449;Res_V_T60_700;0,036787;Res_V_T70_700;0,021783;Res_V_T80_700;0,039123;Res_V_T90_700;0,053258;Res_V_T100_700;0,050992
Standard;:Standard_075;{1.24, 1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;3,574315;Res_V_T10_701;0,034719;Res_V_T20_701;0,049263;Res_V_T30_701;0,028894;Res_V_T40_701;0,042333;Res_V_T50_701;0,021679;Res_V_T60_701;0,035919;Res_V_T70_701;0,046414;Res_V_T80_701;0,036661;Res_V_T90_701;0,077754;Res_V_T100_701;0,047998
Standard;:Standard_075;{1.24, 1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;3,856906;Res_V_T10_702;0,024086;Res_V_T20_702;0,031113;Res_V_T30_702;0,023064;Res_V_T40_702;0,029533;Res_V_T50_702;0,03222;Res_V_T60_702;0,027095;Res_V_T70_702;0,090357;Res_V_T80_702;0,027003;Res_V_T90_702;0,099026;Res_V_T100_702;0,029736
Standard;:Standard_075;{1.55, -1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;1,555836;Res_V_T10_703;0,016518;Res_V_T20_703;0,006974;Res_V_T30_703;0,003673;Res_V_T40_703;0,011771;Res_V_T50_703;0,007915;Res_V_T60_703;0,02138;Res_V_T70_703;0,014419;Res_V_T80_703;0,02213;Res_V_T90_703;0,020934;Res_V_T100_703;0,010867
Standard;:Standard_075;{1.55, -1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;1,593934;Res_V_T10_704;0,01865;Res_V_T20_704;0,010828;Res_V_T30_704;0,009619;Res_V_T40_704;0,018757;Res_V_T50_704;0,016166;Res_V_T60_704;0,025757;Res_V_T70_704;0,022908;Res_V_T80_704;0,024642;Res_V_T90_704;0,029391;Res_V_T100_704;0,017979
Standard;:Standard_075;{1.55, -1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;1,685415;Res_V_T10_705;0,026304;Res_V_T20_705;0,018349;Res_V_T30_705;0,01357;Res_V_T40_705;0,025626;Res_V_T50_705;0,017725;Res_V_T60_705;0,031911;Res_V_T70_705;0,024721;Res_V_T80_705;0,032652;Res_V_T90_705;0,031088;Res_V_T100_705;0,026559
Standard;:Standard_075;{1.55, -0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;1,822258;Res_V_T10_706;0,034042;Res_V_T20_706;0,024912;Res_V_T30_706;0,016822;Res_V_T40_706;0,030035;Res_V_T50_706;0,017465;Res_V_T60_706;0,036178;Res_V_T70_706;0,024912;Res_V_T80_706;0,039334;Res_V_T90_706;0,03112;Res_V_T100_706;0,034303
Standard;:Standard_075;{1.55, -0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;1,99515;Res_V_T10_707;0,041446;Res_V_T20_707;0,030408;Res_V_T30_707;0,020844;Res_V_T40_707;0,032636;Res_V_T50_707;0,016394;Res_V_T60_707;0,038656;Res_V_T70_707;0,024465;Res_V_T80_707;0,043332;Res_V_T90_707;0,030333;Res_V_T100_707;0,040718
Standard;:Standard_075;{1.55, -0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;2,195592;Res_V_T10_708;0,047951;Res_V_T20_708;0,034066;Res_V_T30_708;0,026166;Res_V_T40_708;0,033705;Res_V_T50_708;0,015127;Res_V_T60_708;0,039029;Res_V_T70_708;0,023653;Res_V_T80_708;0,044719;Res_V_T90_708;0,028769;Res_V_T100_708;0,045299
Standard;:Standard_075;{1.55, 0.0, -0.3};2;3,5;4;0,75;0,0534;3;10;2,416739;Res_V_T10_709;0,052732;Res_V_T20_709;0,035675;Res_V_T30_709;0,032338;Res_V_T40_709;0,033762;Res_V_T50_709;0,01448;Res_V_T60_709;0,037885;Res_V_T70_709;0,022418;Res_V_T80_709;0,044586;Res_V_T90_709;0,026139;Res_V_T100_709;0,048178
Standard;:Standard_075;{1.55, 0.3, -0.3};2;3,5;4;0,75;0,0534;3;10;2,653418;Res_V_T10_710;0,054948;Res_V_T20_710;0,036122;Res_V_T30_710;0,038139;Res_V_T40_710;0,03335;Res_V_T50_710;0,015474;Res_V_T60_710;0,036148;Res_V_T70_710;0,020519;Res_V_T80_710;0,043481;Res_V_T90_710;0,022501;Res_V_T100_710;0,049832
Standard;:Standard_075;{1.55, 0.6, -0.3};2;3,5;4;0,75;0,0534;3;10;2,901831;Res_V_T10_711;0,05291;Res_V_T20_711;0,036944;Res_V_T30_711;0,042373;Res_V_T40_711;0,032147;Res_V_T50_711;0,019111;Res_V_T60_711;0,032812;Res_V_T70_711;0,016113;Res_V_T80_711;0,040771;Res_V_T90_711;0,02094;Res_V_T100_711;0,050427
Standard;:Standard_075;{1.55, 0.9, -0.3};2;3,5;4;0,75;0,0534;3;10;3,159213;Res_V_T10_712;0,047981;Res_V_T20_712;0,038843;Res_V_T30_712;0,040813;Res_V_T40_712;0,031717;Res_V_T50_712;0,021178;Res_V_T60_712;0,031214;Res_V_T70_712;0,010937;Res_V_T80_712;0,038896;Res_V_T90_712;0,030179;Res_V_T100_712;0,049264
Standard;:Standard_075;{1.55, 1.2, -0.3};2;3,5;4;0,75;0,0534;3;10;3,42354;Res_V_T10_713;0,042059;Res_V_T20_713;0,039564;Res_V_T30_713;0,035147;Res_V_T40_713;0,030826;Res_V_T50_713;0,020471;Res_V_T60_713;0,030109;Res_V_T70_713;0,011387;Res_V_T80_713;0,039539;Res_V_T90_713;0,050128;Res_V_T100_713;0,048748
Standard;:Standard_075;{1.55, 1.5, -0.3};2;3,5;4;0,75;0,0534;3;10;3,693322;Res_V_T10_714;0,033724;Res_V_T20_714;0,032632;Res_V_T30_714;0,029299;Res_V_T40_714;0,029988;Res_V_T50_714;0,017656;Res_V_T60_714;0,033329;Res_V_T70_714;0,032695;Res_V_T80_714;0,039965;Res_V_T90_714;0,076675;Res_V_T100_714;0,044376
Standard;:Standard_075;{1.55, 1.8, -0.3};2;3,5;4;0,75;0,0534;3;10;3,967446;Res_V_T10_715;0,017654;Res_V_T20_715;0,045671;Res_V_T30_715;0,01615;Res_V_T40_715;0,050453;Res_V_T50_715;0,028184;Res_V_T60_715;0,044563;Res_V_T70_715;0,077365;Res_V_T80_715;0,029351;Res_V_T90_715;0,100826;Res_V_T100_715;0,025998
Standard;:Standard_075;{-1.55, -1.8, 0.35};3;3,5;4;0,75;0,0534;3;10;1,637261;Res_V_T10_716;0,024157;Res_V_T20_716;0,013536;Res_V_T30_716;0,005904;Res_V_T40_716;0,013064;Res_V_T50_716;0,005565;Res_V_T60_716;0,025621;Res_V_T70_716;0,011361;Res_V_T80_716;0,014509;Res_V_T90_716;0,014632;Res_V_T100_716;0,007435
Standard;:Standard_075;{-1.55, -1.5, 0.35};3;3,5;4;0,75;0,0534;3;10;1,673507;Res_V_T10_717;0,01968;Res_V_T20_717;0,007842;Res_V_T30_717;0,007478;Res_V_T40_717;0,008036;Res_V_T50_717;0,013342;Res_V_T60_717;0,013209;Res_V_T70_717;0,01889;Res_V_T80_717;0,015048;Res_V_T90_717;0,022059;Res_V_T100_717;0,012056
Standard;:Standard_075;{-1.55, -1.2, 0.35};3;3,5;4;0,75;0,0534;3;10;1,760859;Res_V_T10_718;0,020906;Res_V_T20_718;0,00622;Res_V_T30_718;0,011547;Res_V_T40_718;0,005492;Res_V_T50_718;0,017847;Res_V_T60_718;0,00891;Res_V_T70_718;0,023681;Res_V_T80_718;0,013226;Res_V_T90_718;0,026915;Res_V_T100_718;0,016065
Standard;:Standard_075;{-1.55, -0.9, 0.35};3;3,5;4;0,75;0,0534;3;10;1,892254;Res_V_T10_719;0,024286;Res_V_T20_719;0,007832;Res_V_T30_719;0,015851;Res_V_T40_719;0,006313;Res_V_T50_719;0,02185;Res_V_T60_719;0,007546;Res_V_T70_719;0,028323;Res_V_T80_719;0,01093;Res_V_T90_719;0,03175;Res_V_T100_719;0,016943
Standard;:Standard_075;{-1.55, -0.6, 0.35};3;3,5;4;0,75;0,0534;3;10;2,059278;Res_V_T10_720;0,027919;Res_V_T20_720;0,010331;Res_V_T30_720;0,020193;Res_V_T40_720;0,007598;Res_V_T50_720;0,025089;Res_V_T60_720;0,007392;Res_V_T70_720;0,032486;Res_V_T80_720;0,008927;Res_V_T90_720;0,036221;Res_V_T100_720;0,015837
Standard;:Standard_075;{-1.55, -0.3, 0.35};3;3,5;4;0,75;0,0534;3;10;2,254024;Res_V_T10_721;0,030166;Res_V_T20_721;0,012798;Res_V_T30_721;0,024574;Res_V_T40_721;0,008445;Res_V_T50_721;0,027493;Res_V_T60_721;0,007263;Res_V_T70_721;0,035986;Res_V_T80_721;0,007235;Res_V_T90_721;0,040055;Res_V_T100_721;0,01374
Standard;:Standard_075;{-1.55, 0.0, 0.35};3;3,5;4;0,75;0,0534;3;10;2,469944;Res_V_T10_722;0,029812;Res_V_T20_722;0,01494;Res_V_T30_722;0,028606;Res_V_T40_722;0,009146;Res_V_T50_722;0,029002;Res_V_T60_722;0,007098;Res_V_T70_722;0,038742;Res_V_T80_722;0,006092;Res_V_T90_722;0,043156;Res_V_T100_722;0,011137
Standard;:Standard_075;{-1.55, 0.3, 0.35};3;3,5;4;0,75;0,0534;3;10;2,701967;Res_V_T10_723;0,026388;Res_V_T20_723;0,016759;Res_V_T30_723;0,031221;Res_V_T40_723;0,010119;Res_V_T50_723;0,029471;Res_V_T60_723;0,006899;Res_V_T70_723;0,0407;Res_V_T80_723;0,005893;Res_V_T90_723;0,045469;Res_V_T100_723;0,008545
Standard;:Standard_075;{-1.55, 0.6, 0.35};3;3,5;4;0,75;0,0534;3;10;2,94629;Res_V_T10_724;0,017671;Res_V_T20_724;0,018777;Res_V_T30_724;0,02974;Res_V_T40_724;0,011923;Res_V_T50_724;0,027858;Res_V_T60_724;0,007087;Res_V_T70_724;0,041946;Res_V_T80_724;0,007289;Res_V_T90_724;0,047362;Res_V_T100_724;0,006741
Standard;:Standard_075;{-1.55, 0.9, 0.35};3;3,5;4;0,75;0,0534;3;10;3,200098;Res_V_T10_725;0,009412;Res_V_T20_725;0,020256;Res_V_T30_725;0,02311;Res_V_T40_725;0,01374;Res_V_T50_725;0,023997;Res_V_T60_725;0,008382;Res_V_T70_725;0,041801;Res_V_T80_725;0,009089;Res_V_T90_725;0,048084;Res_V_T100_725;0,007835
Standard;:Standard_075;{-1.55, 1.2, 0.35};3;3,5;4;0,75;0,0534;3;10;3,461304;Res_V_T10_726;0,004775;Res_V_T20_726;0,021203;Res_V_T30_726;0,012843;Res_V_T40_726;0,015963;Res_V_T50_726;0,016745;Res_V_T60_726;0,010018;Res_V_T70_726;0,041201;Res_V_T80_726;0,009687;Res_V_T90_726;0,048499;Res_V_T100_726;0,00956
Standard;:Standard_075;{-1.55, 1.5, 0.35};3;3,5;4;0,75;0,0534;3;10;3,728354;Res_V_T10_727;0,007562;Res_V_T20_727;0,017416;Res_V_T30_727;0,01178;Res_V_T40_727;0,015926;Res_V_T50_727;0,006757;Res_V_T60_727;0,010461;Res_V_T70_727;0,041354;Res_V_T80_727;0,008239;Res_V_T90_727;0,049021;Res_V_T100_727;0,011276
Standard;:Standard_075;{-1.55, 1.8, 0.35};3;3,5;4;0,75;0,0534;3;10;4,000078;Res_V_T10_728;0,004958;Res_V_T20_728;0,009785;Res_V_T30_728;0,019715;Res_V_T40_728;0,013514;Res_V_T50_728;0,009502;Res_V_T60_728;0,01137;Res_V_T70_728;0,044929;Res_V_T80_728;0,00535;Res_V_T90_728;0,048842;Res_V_T100_728;0,012704
Standard;:Standard_075;{-1.24, -1.8, 0.35};3;3,5;4;0,75;0,0534;3;10;1,347488;Res_V_T10_729;0,017234;Res_V_T20_729;0,01489;Res_V_T30_729;0,006437;Res_V_T40_729;0,012332;Res_V_T50_729;0,013168;Res_V_T60_729;0,021133;Res_V_T70_729;0,01815;Res_V_T80_729;0,015086;Res_V_T90_729;0,020431;Res_V_T100_729;0,015211
Standard;:Standard_075;{-1.24, -1.5, 0.35};3;3,5;4;0,75;0,0534;3;10;1,391303;Res_V_T10_730;0,016069;Res_V_T20_730;0,009657;Res_V_T30_730;0,012345;Res_V_T40_730;0,009783;Res_V_T50_730;0,019581;Res_V_T60_730;0,013078;Res_V_T70_730;0,024677;Res_V_T80_730;0,014581;Res_V_T90_730;0,027114;Res_V_T100_730;0,011403
Standard;:Standard_075;{-1.24, -1.2, 0.35};3;3,5;4;0,75;0,0534;3;10;1,495234;Res_V_T10_731;0,01677;Res_V_T20_731;0,006626;Res_V_T30_731;0,014474;Res_V_T40_731;0,007508;Res_V_T50_731;0,02244;Res_V_T60_731;0,010038;Res_V_T70_731;0,028072;Res_V_T80_731;0,011959;Res_V_T90_731;0,030661;Res_V_T100_731;0,011291
